3,CONCEPTO,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014.0,2015,2016,2017,2018,2019,2020,2021,2022
6,Total ,103352.0,109923.0,120628.0,142073.0,149309.0,157947.0,149936.0,152008.0,145039.0,144311.0,145569.0,144533.0,145088.0,145364.0,146920.0,146669.0,154569.0,146760.0,146028.0,140979.0,132020.0,131041.0,130441.0,129811.0,130965.0,131538.0,134110.0,138681.0,139878.0,137501.0,137454,135851,136060,134276,134914,137570,142362.0,142870
7,   1er. año,11204.0,11453.0,13361.0,16365.0,16329.0,17899.0,8808.0,7454.0,7737.0,6002.0,5882.0,5633.0,5682.0,5471.0,5357.0,5183.0,3950.0,84.0,159.0,153.0,147.0,145.0,13.0,11.0,10.0,8.0,11.0,12.0,5.0,2.0,-,-,-,-,-,-,16.0,-
8,   2do. año,14265.0,15540.0,16200.0,22166.0,21375.0,21601.0,21862.0,21812.0,20237.0,19883.0,20955.0,20766.0,20707.0,21301.0,21762.0,20521.0,29446.0,26150.0,25543.0,23615.0,20614.0,21141.0,21510.0,21347.0,22899.0,23713.0,25374.0,25598.0,24654.0,22362.0,23138,22734,22797,22164,21828,24086,24288.0,25750
9,   3er. año,21024.0,21753.0,24308.0,27876.0,30747.0,33177.0,31380.0,32718.0,26232.0,28334.0,28880.0,29017.0,29371.0,28980.0,30090.0,30272.0,31128.0,30298.0,29531.0,29051.0,26731.0,26749.0,26562.0,26626.0,26488.0,27376.0,28976.0,30520.0,29667.0,29257.0,28252,28257,28562,28053,28090,28229,29486.0,29368
10,   4to. año,23483.0,25152.0,26674.0,31644.0,32423.0,35862.0,36122.0,35633.0,36115.0,33775.0,32420.0,32270.0,32491.0,32848.0,32422.0,33875.0,34221.0,34000.0,33605.0,32728.0,31083.0,30563.0,30343.0,29996.0,30437.0,29309.0,30052.0,31888.0,33096.0,31977.0,32500,31216,31502,30967,31507,31688,32435.0,33444
11,   5to. año,21052.0,24083.0,27416.0,29565.0,33324.0,32797.0,35272.0,36407.0,35657.0,35488.0,34908.0,33795.0,33490.0,33576.0,34118.0,33671.0,32889.0,34253.0,34093.0,33651.0,32326.0,31525.0,31351.0,30982.0,30610.0,30574.0,29412.0,30356.0,32100.0,32714.0,31711,32610,31466,31829,31558,32443,33105.0,32902
12,   6to. año,12324.0,11942.0,12669.0,14457.0,15111.0,16611.0,16492.0,17984.0,19061.0,20829.0,22524.0,23052.0,23347.0,23188.0,23171.0,23147.0,22935.0,21975.0,23097.0,21781.0,21119.0,20918.0,20662.0,20849.0,20521.0,20558.0,20285.0,20307.0,20356.0,21189.0,21853,21034,21733,21263,21931,21124,23032.0,21406
13,Niños de 0 a 5 años por 10 000 niños en esas edades,1117.0,1170.0,1236.0,1405.0,1441.0,1479.0,1389.0,1418.0,1397.0,1421.0,1518.0,1585.0,1607.0,1640.0,1656.0,1662.5,1768.0,1678.0,1713.0,1701.0,1648.0,1717.0,1768.0,1779.0,1823.0,1837.0,1840.0,1915.0,1876.0,1829.0,1830,1822,1 871,1872,1903,1986.9118303361877,2122.2149673980125,2208.1063328310343
